index,filename
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\128_9.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\129_1.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\129_13.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\129_35.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\129_8.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_14.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_15.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_19.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_28.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_3.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_31.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_37.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_38.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_6.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\12_9.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\130_18.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\130_34.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\130_35.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\130_37.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\130_39.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_1.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_12.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_18.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_23.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_24.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_31.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_32.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_35.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_36.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_39.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\131_6.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_1.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_14.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_15.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_16.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_18.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_21.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_27.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_35.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_37.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_39.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_40.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\132_8.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\133_13.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\133_18.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\133_24.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\133_26.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\133_29.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\133_32.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\133_34.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\133_40.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\133_8.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\134_12.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\134_17.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\134_30.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\134_31.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\134_4.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\134_8.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\135_15.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\135_17.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\135_24.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\135_26.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\135_30.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\135_31.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\135_37.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\135_39.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\135_4.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\136_20.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\136_21.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\136_25.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\136_32.npy
1,D:\Doctorat\datasets\LUNA 16\classification\subset0\1\1_aug\136_36.npy
